tick,loadFromSimulation,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,zCapacity,poolSize,poolUsage,meanQueueWaitTime,queueSize,enqueueCount,queueRejectCount,meanTriesPerRequest,meanCacheAge,hitCount,missCount,cacheSize
53000,600,600,438,436.2966666666667,31.200913242009133,0.9466707246964932,1,Infinity,1000,-1,564.87899543379,-1,453,147,1,-1,-1,-1,-1
53500,600,600,441,328.6994991652755,31.179545454545455,0.9424593967517402,1,Infinity,1000,-1,411.687074829932,-1,450,150,1,-1,-1,-1,-1
54000,600,600,436,231.84717607973423,31.210045662100455,0.9382555569998701,1,Infinity,1000,-1,279.5812356979405,-1,448,152,1,-1,-1,-1,-1
54500,600,600,437,162.5066889632107,31.59080459770115,0.9342365317182021,1,Infinity,1000,-1,175.57798165137615,-1,448,152,1,-1,-1,-1,-1
55000,600,600,437,87.71,31.28604118993135,0.9303722239599624,1,Infinity,1000,-1,86.5629290617849,-1,452,148,1,-1,-1,-1,-1
55500,600,600,442,150.73377703826955,31.02708803611738,0.9268060544656289,1,Infinity,1000,-1,171.3235294117647,-1,450,150,1,-1,-1,-1,-1
56000,600,600,444,845.3733333333333,30.979683972911964,0.9233969431129602,1,Infinity,1000,-1,1109.0720720720722,-1,452,148,1,-1,-1,-1,-1
56500,600,600,441,610.156146179402,31.165158371040725,0.920024871939123,1,Infinity,1000,-1,823.7029478458049,-1,450,150,1,-1,-1,-1,-1
57000,600,600,434,919.6327212020034,31.327188940092167,0.9166181775864075,1,Infinity,1000,-1,1260.2718894009217,-1,441,159,1,-1,-1,-1,-1
57500,600,600,445,895.4207011686143,30.83108108108108,0.9136141374281548,1,Infinity,1000,-1,1172.6404494382023,-1,459,141,1,-1,-1,-1,-1
58000,600,600,441,864.6505823627288,31.214932126696834,0.9106038457213539,1,Infinity,1000,-1,1095.204081632653,-1,455,145,1,-1,-1,-1,-1
58500,600,600,434,622.8810720268007,31.524249422632796,0.9075451353368907,1,Infinity,1000,-1,822.8801843317972,-1,448,152,1,-1,-1,-1,-1
59000,600,600,436,776.1343283582089,31.601830663615562,0.9045469378875232,1,Infinity,1000,-1,1065.4701834862385,-1,446,154,1,-1,-1,-1,-1
59500,600,600,442,854.5986622073578,31.174603174603174,0.9018731602890019,1,Infinity,1000,-1,1149.1651583710407,-1,454,146,1,-1,-1,-1,-1
60000,600,600,439,798.4727272727273,31.12727272727273,0.8990915075707703,1,Infinity,1000,-1,1171.0159090909092,-1,443,157,1,-1,-1,-1,-1
60500,800,800,431,724.0341340075853,31.548837209302327,0.8918382087396172,1,Infinity,1000,-1,1214.2418604651164,-1,477,323,1,-1,-1,-1,-1
61000,201,201,435,5861.57495256167,31.591743119266056,0.8909474970096455,1,Infinity,1000,-1,7538.2367816091955,-1,126,76,1,-1,-1,-1,-1
61500,0,0,426,6519.960093896713,31.564705882352943,0.8921171227875828,1,Infinity,1000,-1,6190.368544600939,-1,0,0,1,-1,-1,-1,-1
