tick,loadFromX,loadFromY,meanLatencyFromY,meanLatencyFromZ,meanAvailabilityFromY,meanAvailabilityFromZ,throughput,zCapacity
1000,4492,424,180.92567567567568,172.47297297297297,0.972972972972973,0.972972972972973,148,300
2000,4500,38,1385.71875,1377.59375,0.90625,0.90625,32,300
3000,4500,13,2455.285714285714,2447.1428571428573,1,1,7,300
4000,4500,17,3413.181818181818,3404.090909090909,0.9090909090909091,0.9090909090909091,11,300
5000,4499,7,4484.8,4475.6,0.8,0.8,5,300
6000,4500,3,5249,5242,0,0,1,300
7000,4505,2,NaN,NaN,NaN,NaN,0,300
8000,4495,5,7256,7247,1,1,4,300
9000,4500,2,8538.5,8526.5,1,1,2,300
10000,4500,3,9557,9546.5,1,1,2,300
11000,4500,1,NaN,NaN,NaN,NaN,0,300
12000,509,2,11014,11005,1,1,1,300
13000,0,3,12420.666666666666,12409.666666666666,1,1,3,300
14000,0,5,13183,13172.5,1,1,4,300
15000,0,11,14327.285714285714,14313.714285714286,0.8571428571428571,0.8571428571428571,7,300
16000,0,8,15666.75,15635.5,1,1,4,300
17000,0,8,16605.875,16574.75,1,1,8,300
18000,0,3,17653.333333333332,17626.333333333332,1,1,3,300
19000,0,9,18676.125,18583.625,1,1,8,300
20000,0,17,19801.53846153846,19745.23076923077,0.7692307692307693,0.7692307692307693,13,300
21000,0,16,20167.785714285714,19866.785714285714,0.7142857142857143,0.7142857142857143,14,300
22000,0,29,21276.227272727272,20846.409090909092,0.8181818181818182,0.8181818181818182,22,300
23000,0,37,22476.521739130436,22150.91304347826,0.9565217391304348,0.9565217391304348,23,300
24000,0,23,23278.055555555555,22134.055555555555,0.9444444444444444,0.9444444444444444,18,300
25000,0,17,24293.23076923077,23128.23076923077,0.8461538461538461,0.8461538461538461,13,300
26000,0,8,25484,22785,1,1,4,300
27000,0,7,26373.666666666668,24236.833333333332,0.5,0.5,6,300
28000,0,3,27541,24945,1,1,2,300
29000,0,3,28349.333333333332,28339.333333333332,0.6666666666666666,0.6666666666666666,3,300
30000,0,4,29208.75,23919,1,1,4,300
31000,0,2,NaN,NaN,NaN,NaN,0,300
32000,0,3,31304.333333333332,25307.666666666668,1,1,3,300
33000,0,2,32282.5,27364.5,0.5,0.5,2,300
34000,0,4,33535.5,27682,0.75,0.75,4,300
35000,0,6,34283.8,26550.6,0.8,0.8,5,300
36000,0,5,35186.4,27132.4,0.8,0.8,5,300
37000,0,7,36477.333333333336,26614,0.8333333333333334,0.8333333333333334,6,300
38000,0,11,37516.4,24801.6,0.9,0.9,10,300
39000,0,6,38704.2,21699.4,1,1,5,300
40000,0,7,39719.333333333336,19809.666666666668,1,1,3,300
41000,0,14,40722.916666666664,27543,0.8333333333333334,0.8333333333333334,12,300
42000,0,12,41055.11111111111,27444.777777777777,0.8888888888888888,0.8888888888888888,9,300
43000,0,25,42104.13333333333,24249.533333333333,1,1,15,300
44000,0,22,43426.84210526316,34068.78947368421,0.8421052631578947,0.8421052631578947,19,300
45000,0,32,44423.892857142855,28859.535714285714,0.8214285714285714,0.8214285714285714,28,300
46000,0,20,45298.3125,24707.5,0.9375,0.9375,16,300
47000,0,14,46294.92857142857,30032.714285714286,1,1,14,300
48000,0,12,47356.5,35777.875,1,1,8,300
49000,0,5,48344.5,27729,1,1,4,300
50000,0,4,49566.5,33304,0.5,0.5,2,300
51000,0,2,50234,22152.5,1,1,2,300
52000,0,5,51306.666666666664,22221.333333333332,1,1,3,300
53000,0,2,52358.5,44364,1,1,2,300
54000,0,3,53456.666666666664,22194,1,1,3,300
55000,0,2,54477.5,22242,1,1,2,300
56000,0,3,55493,22087,1,1,1,300
57000,0,6,56341.666666666664,25906,1,1,6,300
58000,0,7,57327.75,21616,1,1,4,300
59000,0,7,58486.5,27732.25,1,1,4,300
60000,0,9,59380.333333333336,25879.833333333332,0.8333333333333334,0.8333333333333334,6,300
61000,0,5,60573.8,25898.6,0.8,0.8,5,300
62000,0,12,61585.7,29800.2,1,1,10,300
63000,0,11,62059.75,32539.375,0.875,0.875,8,300
64000,0,23,63093.23529411765,26823.647058823528,0.9411764705882353,0.9411764705882353,17,300
65000,0,19,64417.53333333333,31810.066666666666,0.8666666666666667,0.8666666666666667,15,300
66000,0,25,65478.6,27381.4,0.95,0.95,20,300
67000,0,24,66342.61904761905,26102.428571428572,0.9047619047619048,0.9047619047619048,21,300
68000,0,21,67291.9375,24856.25,1,1,16,300
69000,0,11,68346.77777777778,22161.11111111111,1,1,9,300
70000,0,12,69390.90909090909,28009.909090909092,0.9090909090909091,0.9090909090909091,11,300
71000,0,7,70329.83333333333,29565.5,0.8333333333333334,0.8333333333333334,6,300
72000,0,3,71338.5,44302.5,1,1,2,300
73000,0,3,72091,22208.5,1,1,2,300
74000,0,5,73436,31047.8,1,1,5,300
75000,0,2,74565.5,22276,1,1,2,300
76000,0,2,75214,22138,1,1,1,300
77000,0,2,76072.5,22182.5,1,1,2,300
78000,0,5,77749,44381.5,0.5,0.5,2,300
79000,0,4,78442.5,22225,1,1,4,300
80000,0,8,79484.66666666667,33297.166666666664,1,1,6,300
81000,0,3,80527,33323.5,1,1,2,300
82000,0,12,81267.44444444444,33955.555555555555,0.8888888888888888,0.8888888888888888,9,300
83000,0,12,82475.75,29755.625,0.875,0.875,8,300
84000,0,8,83322.42857142857,24788.714285714286,1,1,7,300
85000,0,19,84021.76923076923,29934.23076923077,0.8461538461538461,0.8461538461538461,13,300
86000,0,17,85251,27017.76923076923,0.8461538461538461,0.8461538461538461,13,300
87000,0,23,86492.4,27194.05,0.9,0.9,20,300
88000,0,19,87274.57142857143,26303.071428571428,1,1,14,300
89000,0,21,88207.5,25119,0.9285714285714286,0.9285714285714286,14,300
90000,0,18,89260.07692307692,32374.46153846154,0.7692307692307693,0.7692307692307693,13,300
91000,0,15,90223.16666666667,25799.166666666668,0.9166666666666666,0.9166666666666666,12,300
92000,0,11,91294.66666666667,27139.11111111111,0.8888888888888888,0.8888888888888888,9,300
93000,0,6,92109.6,22204.6,1,1,5,300
94000,0,4,93437.66666666667,29600,1,1,3,300
95000,0,4,94156.5,21518.5,1,1,2,300
96000,0,4,95366.5,27763.75,1,1,4,300
97000,0,2,96138,22186,1,1,2,300
98000,0,2,NaN,NaN,NaN,NaN,0,300
99000,0,3,98186.33333333333,29641.333333333332,1,1,3,300
100000,0,3,99440.66666666667,36606.333333333336,0.6666666666666666,0.6666666666666666,3,300
101000,0,5,100148.5,27717.5,1,1,4,300
102000,0,6,101281.25,27730.75,0.75,0.75,4,300
103000,0,8,102170.5,29432.5,1,1,6,300
104000,0,10,103479.14285714286,34005.57142857143,1,1,7,300
105000,0,7,104257,30313.6,0.8,0.8,5,300
106000,0,16,104972.5,28881.166666666668,0.9166666666666666,0.9166666666666666,12,300
107000,0,22,106208.125,27280.625,0.8125,0.8125,16,300
108000,0,16,107453.84615384616,31869.69230769231,0.8461538461538461,0.8461538461538461,13,300
109000,0,15,108371.78571428571,24900.285714285714,1,1,14,300
110000,0,25,109211.28571428571,27063.14285714286,0.9523809523809523,0.9523809523809523,21,300
111000,0,19,110328.4375,30361.125,0.9375,0.9375,16,300
112000,0,17,111269.14285714286,30117.071428571428,0.7857142857142857,0.7857142857142857,14,300
113000,0,15,112253.14285714286,31521.85714285714,0.8571428571428571,0.8571428571428571,7,300
114000,0,9,113258.85714285714,25400.285714285714,1,1,7,300
115000,0,7,114037.25,27770,1,1,4,300
116000,0,5,115104.33333333333,44433,0.6666666666666666,0.6666666666666666,3,300
117000,0,4,116297.5,27743.25,1,1,4,300
118000,0,3,117393.66666666667,22163.666666666668,1,1,3,300
119000,0,3,NaN,NaN,NaN,NaN,0,300
120000,0,2,119369.5,44385.5,0.5,0.5,2,300
121000,0,3,120163,22177,1,1,2,300
122000,0,2,121432,22115,1,1,1,300
123000,0,6,122157,21929.2,1,1,5,300
124000,0,6,123233.8,30320.4,1,1,5,300
125000,0,9,124233.71428571429,27818.428571428572,0.8571428571428571,0.8571428571428571,7,300
126000,0,10,125402.5,33117.875,1,1,8,300
127000,0,12,125998.09090909091,25666.909090909092,1,1,11,300
128000,0,17,127113.92307692308,30244.153846153848,1,1,13,300
129000,0,18,128369.33333333333,30892.333333333332,0.9166666666666666,0.9166666666666666,12,300
130000,0,12,129440.41666666667,30898.75,0.9166666666666666,0.9166666666666666,12,300
131000,0,22,130283.27777777778,23201.055555555555,1,1,18,300
132000,0,16,131287.07692307694,23518.615384615383,1,1,13,300
133000,0,22,132264.6,29368.066666666666,0.9333333333333333,0.9333333333333333,15,300
134000,0,18,133273.4375,26092.25,1,1,16,300
135000,0,14,134370.36363636365,36078.72727272727,0.8181818181818182,0.8181818181818182,11,300
136000,0,9,135190.875,30350.625,1,1,8,300
137000,0,6,136103.2,26593.4,0.8,0.8,5,300
138000,0,5,137058.25,33281.75,0.75,0.75,4,300
139000,0,4,138220.25,27706.5,0.75,0.75,4,300
140000,0,2,NaN,NaN,NaN,NaN,0,300
141000,0,4,139997.33333333334,37045.333333333336,0.3333333333333333,0.3333333333333333,3,300
142000,0,3,141015.5,33244,0.5,0.5,2,300
143000,0,2,142292,22188,1,1,1,300
144000,0,3,143337.66666666666,37001.333333333336,0.3333333333333333,0.3333333333333333,3,300
145000,0,5,144262.33333333334,22193.666666666668,1,1,3,300
146000,0,5,145247.2,26678.4,1,1,5,300
147000,0,10,146193.77777777778,29332.777777777777,1,1,9,300
148000,0,11,147106.0909090909,27909.363636363636,0.8181818181818182,0.8181818181818182,11,300
149000,0,19,148051.61538461538,24941.46153846154,1,1,13,300
150000,0,15,149285.0909090909,25769.454545454544,0.8181818181818182,0.8181818181818182,11,300
151000,0,16,150391.23076923078,35065.153846153844,1,1,13,300
152000,0,16,151237.08333333334,25150.5,1,1,12,300
153000,0,14,152220.7,24178.1,1,1,10,300
154000,0,18,153234.75,27528.083333333332,0.8333333333333334,0.8333333333333334,12,300
155000,0,19,154281.14285714287,31524.85714285714,0.8571428571428571,0.8571428571428571,14,300
156000,0,19,155191.5625,27571,0.9375,0.9375,16,300
157000,0,13,156105.55555555556,24347.444444444445,0.8888888888888888,0.8888888888888888,9,300
158000,0,9,156994,22146,1,1,3,300
159000,0,9,158045.14285714287,28367.85714285714,0.8571428571428571,0.8571428571428571,7,300
160000,0,4,159258.75,27710.75,0.75,0.75,4,300
161000,0,3,160484,22178.333333333332,1,1,3,300
162000,0,3,161135.5,44390,1,1,2,300
163000,0,4,162033,27658.75,1,1,4,300
164000,0,2,NaN,NaN,NaN,NaN,0,300
165000,0,3,164315,36998,1,1,3,300
166000,0,2,165226,22109.5,1,1,2,300
167000,0,6,166311.2,31046.8,0.8,0.8,5,300
168000,0,6,167099.4,26096.8,0.8,0.8,5,300
169000,0,10,168115.5,22006,1,1,6,300
170000,0,12,169053.5,25449.5,1,1,6,300
171000,0,19,170256.46666666667,29418,0.9333333333333333,0.9333333333333333,15,300
172000,0,17,171305.9090909091,29770.636363636364,1,1,11,300
173000,0,11,172385.25,32819.375,1,1,8,300
174000,0,16,173161.06666666668,27912.4,0.9333333333333333,0.9333333333333333,15,300
175000,0,15,174199.66666666666,31119.583333333332,0.9166666666666666,0.9166666666666666,12,300
176000,0,17,175119.92857142858,28171.428571428572,0.8571428571428571,0.8571428571428571,14,300
177000,0,20,176084.11764705883,29870.058823529413,0.8235294117647058,0.8235294117647058,17,300
178000,0,15,177194.25,27715.75,0.875,0.875,8,300
179000,0,16,178135.53846153847,27235.53846153846,0.8461538461538461,0.8461538461538461,13,300
180000,0,11,179134.55555555556,39434.555555555555,0.8888888888888888,0.8888888888888888,9,300
181000,0,7,180206.14285714287,25325.571428571428,0.8571428571428571,0.8571428571428571,7,300
182000,0,4,181042.33333333334,29554.666666666668,1,1,3,300
183000,0,3,182028,44217,1,1,1,300
184000,0,4,183057,22239.75,1,1,4,300
185000,0,4,184157.33333333334,22195.666666666668,1,1,3,300
186000,0,2,185390.5,44424,0,0,2,300
187000,0,1,185910,22110,1,1,1,300
188000,0,3,186811.33333333334,22214.333333333332,1,1,3,300
189000,0,5,188044.33333333334,22169,1,1,3,300
190000,0,9,189040.66666666666,29209.166666666668,1,1,6,300
191000,0,7,190086.2,35273.6,1,1,5,300
192000,0,17,191113.7857142857,34162.71428571428,0.8571428571428571,0.8571428571428571,14,300
193000,0,16,192249.9,28607.8,0.9,0.9,10,300
194000,0,18,193427,32074.23076923077,0.7692307692307693,0.7692307692307693,13,300
195000,0,10,194262.5,33090.833333333336,0.6666666666666666,0.6666666666666666,6,300
196000,0,16,195083.83333333334,25661.25,1,1,12,300
197000,0,15,196084.5,26133,0.8,0.8,10,300
198000,0,18,197014.53333333333,26284.8,1,1,15,300
199000,0,18,198152,26121.272727272728,1,1,11,300
200000,0,17,199112.75,38537.333333333336,0.6666666666666666,0.6666666666666666,12,300
201000,0,12,200150.66666666666,29429.555555555555,1,1,9,300
202000,0,14,200978.88888888888,24681.222222222223,0.8888888888888888,0.8888888888888888,9,300
203000,0,5,202229.5,22165.5,1,1,4,300
204000,0,5,203097.83333333334,25885,1,1,6,300
205000,0,3,204092,33310.5,0.5,0.5,2,300
206000,0,4,204858.33333333334,29579.333333333332,1,1,3,300
207000,0,4,206369,33351.5,1,1,2,300
208000,0,2,206784,22298,1,1,1,300
209000,0,3,207726,21607.5,1,1,2,300
210000,0,2,209009.5,22174,1,1,2,300
211000,0,3,209961.33333333334,29149.333333333332,1,1,3,300
212000,0,9,211037.83333333334,33310.166666666664,0.6666666666666666,0.6666666666666666,6,300
213000,0,9,212118.33333333334,29555.833333333332,0.8333333333333334,0.8333333333333334,6,300
214000,0,18,213213.2,30662.6,1,1,15,300
215000,0,19,214286.9375,30035.375,0.875,0.875,16,300
216000,0,12,215103.1,28716.4,0.9,0.9,10,300
217000,0,13,215983.81818181818,29694.090909090908,0.9090909090909091,0.9090909090909091,11,300
218000,0,14,217024.63636363635,29942.272727272728,0.9090909090909091,0.9090909090909091,11,300
219000,0,16,218091.53333333333,27768,0.9333333333333333,0.9333333333333333,15,300
220000,0,18,219108.36363636365,28011.363636363636,0.9090909090909091,0.9090909090909091,11,300
221000,0,18,220071.58823529413,32310.470588235294,1,1,17,300
222000,0,17,221033.0909090909,31940.545454545456,0.8181818181818182,0.8181818181818182,11,300
223000,0,14,222064.9090909091,30028.090909090908,0.7272727272727273,0.7272727272727273,11,300
224000,0,8,223154.5,29550.666666666668,1,1,6,300
225000,0,8,223954.6,35492,1,1,5,300
226000,0,5,224999,22181.5,1,1,4,300
227000,0,4,226088,22198.666666666668,1,1,3,300
228000,0,5,227161.33333333334,36584.333333333336,1,1,3,300
229000,0,2,228131.5,33255.5,1,1,2,300
230000,0,3,229067.66666666666,29621,0.6666666666666666,0.6666666666666666,3,300
231000,0,3,229957.5,33220,0.5,0.5,2,300
232000,0,2,231131,22147.5,1,1,2,300
233000,0,4,231978.25,21862.5,1,1,4,300
234000,0,7,233049.8,39646,0.8,0.8,5,300
235000,0,14,234156.16666666666,27218.25,0.8333333333333334,0.8333333333333334,12,300
236000,0,17,235227.6923076923,28521.153846153848,1,1,13,300
237000,0,10,236041.42857142858,25387.85714285714,1,1,7,300
238000,0,18,236876.33333333334,25676.833333333332,1,1,12,300
239000,0,14,237858.27272727274,27986.909090909092,1,1,11,300
240000,0,16,239065.54545454544,25868.727272727272,0.9090909090909091,0.9090909090909091,11,300
241000,0,13,240034.66666666666,29167,0.8888888888888888,0.8888888888888888,9,300
242000,0,22,241093.47368421053,28876.21052631579,0.8947368421052632,0.8947368421052632,19,300
243000,0,14,241996.9,24170.8,1,1,10,300
244000,0,18,243056.92857142858,31443.64285714286,0.9285714285714286,0.9285714285714286,14,300
245000,0,11,243949.55555555556,27112.555555555555,1,1,9,300
246000,0,9,244862.2857142857,28528.428571428572,0.8571428571428571,0.8571428571428571,7,300
247000,0,7,245857.6,31038,1,1,5,300
248000,0,6,246905.5,33295.25,0.5,0.5,4,300
249000,0,4,247900.25,27731.75,1,1,4,300
250000,0,6,249119.8,31072.2,0.8,0.8,5,300
251000,0,1,NaN,NaN,NaN,NaN,0,300
252000,0,4,250909.66666666666,22214.333333333332,1,1,3,300
253000,0,3,252114.33333333334,29567.666666666668,0.6666666666666666,0.6666666666666666,3,300
254000,0,3,253130.33333333334,21725,1,1,3,300
255000,0,4,254109,29180,1,1,3,300
256000,0,7,255169.7142857143,24996.14285714286,0.8571428571428571,0.8571428571428571,7,300
257000,0,15,256124.83333333334,27427.25,0.9166666666666666,0.9166666666666666,12,300
258000,0,14,257302.91666666666,31025.5,0.8333333333333334,0.8333333333333334,12,300
259000,0,19,257925.41176470587,28054.941176470587,0.8235294117647058,0.8235294117647058,17,300
260000,0,11,258987.4,26524.4,1,1,10,300
261000,0,15,260009,31629.777777777777,0.8888888888888888,0.8888888888888888,9,300
262000,0,15,261208.53846153847,33846.846153846156,0.8461538461538461,0.8461538461538461,13,300
263000,0,17,262119.4,24707.466666666667,0.9333333333333333,0.9333333333333333,15,300
264000,0,17,262959.6923076923,27108.923076923078,0.9230769230769231,0.9230769230769231,13,300
265000,0,15,264197.44444444444,29444.11111111111,1,1,9,300
266000,0,15,265088.13333333336,26627.866666666665,0.8666666666666667,0.8666666666666667,15,300
267000,0,11,266014.7,26503.3,1,1,10,300
268000,0,11,266873.22222222225,29428.777777777777,1,1,9,300
269000,0,6,267984,27740.5,1,1,4,300
270000,0,7,268896.6,35527.2,0.6,0.6,5,300
271000,0,3,269930.3333333333,22210.666666666668,1,1,3,300
272000,0,6,271208.75,27770.25,1,1,4,300
273000,0,2,272169,44346,1,1,1,300
274000,0,3,273052.3333333333,22171.666666666668,1,1,3,300
275000,0,3,273967,29561.333333333332,0.6666666666666666,0.6666666666666666,3,300
276000,0,3,275238,22225,1,1,1,300
277000,0,4,275888.3333333333,29623,1,1,3,300
278000,0,11,277236.5,27253.125,0.875,0.875,8,300
279000,0,12,278134.28571428574,21807.714285714286,1,1,7,300
280000,0,13,278746.7,26357.3,0.9,0.9,10,300
281000,0,20,279827.86666666664,24969.2,0.9333333333333333,0.9333333333333333,15,300
282000,0,13,280992.3333333333,26846.555555555555,0.8888888888888888,0.8888888888888888,9,300
283000,0,12,282063.6666666667,34373.666666666664,0.8888888888888888,0.8888888888888888,9,300
284000,0,13,283064.1666666667,25801.25,1,1,12,300
285000,0,17,284018,26543.2,0.9333333333333333,0.9333333333333333,15,300
286000,0,19,285030.25,27508.25,0.8125,0.8125,16,300
287000,0,15,285892,35113,0.5,0.5,10,300
288000,0,14,286927,24523.777777777777,1,1,9,300
289000,0,11,287973.3333333333,22191.666666666668,1,1,9,300
290000,0,13,288921.22222222225,29466.666666666668,1,1,9,300
291000,0,6,289929.8,26397.4,1,1,5,300
292000,0,6,291171,33313.25,0.75,0.75,4,300
293000,0,5,292081.3333333333,21765.666666666668,1,1,3,300
294000,0,3,292935,36924.666666666664,0.6666666666666666,0.6666666666666666,3,300
295000,0,4,293788.25,27716.25,0.75,0.75,4,300
296000,0,2,295038.5,22157,1,1,2,300
297000,0,3,296015,22204.333333333332,1,1,3,300
298000,0,3,297079.5,44475,0.5,0.5,2,300
299000,0,5,298109.25,21591.5,1,1,4,300
300000,0,8,299151.85714285716,31011.85714285714,0.8571428571428571,0.8571428571428571,7,300
301000,0,14,299873.9090909091,28044,0.8181818181818182,0.8181818181818182,11,300
302000,0,14,300685.4,32799.3,0.9,0.9,10,300
303000,0,17,301944.07692307694,30648.76923076923,0.9230769230769231,0.9230769230769231,13,300
304000,0,15,302965,33141.4,0.7,0.7,10,300
305000,0,13,304005.44444444444,26844.666666666668,1,1,9,300
306000,0,11,305018.28571428574,27994.571428571428,0.8571428571428571,0.8571428571428571,7,300
307000,0,21,305947.77777777775,26996.11111111111,0.9444444444444444,0.9444444444444444,18,300
308000,0,16,306947.9090909091,26013.454545454544,1,1,11,300
309000,0,17,308021.8461538461,28811.30769230769,1,1,13,300
310000,0,12,308943.55555555556,29440.777777777777,1,1,9,300
311000,0,10,309904.3,31063.7,0.9,0.9,10,300
312000,0,13,310980.5833333333,27706.583333333332,0.8333333333333334,0.8333333333333334,12,300
313000,0,8,311749.5,33256.25,0.75,0.75,4,300
314000,0,4,313057.25,33368.5,0.75,0.75,4,300
315000,0,5,313962.75,27753.75,1,1,4,300
316000,0,5,315023,29643.333333333332,0.6666666666666666,0.6666666666666666,3,300
317000,0,4,315923.25,22172.5,1,1,4,300
318000,0,1,317025,22289,1,1,1,300
319000,0,4,317866.25,27746.5,0.75,0.75,4,300
320000,0,3,319162,22148,1,1,2,300
321000,0,7,320167.4,34729.6,0.8,0.8,5,300
322000,0,7,320765.75,26774,1,1,4,300
323000,0,15,321742.77777777775,26957.555555555555,1,1,9,300
324000,0,12,322889.63636363635,25992.636363636364,0.9090909090909091,0.9090909090909091,11,300
325000,0,16,323986.06666666665,28043.2,0.9333333333333333,0.9333333333333333,15,300
326000,0,16,324983.1666666667,34933.416666666664,0.8333333333333334,0.8333333333333334,12,300
327000,0,10,325898.875,24492.375,1,1,8,300
328000,0,17,326642.3333333333,34094.555555555555,0.7777777777777778,0.7777777777777778,9,300
329000,0,16,327965.23076923075,28947.69230769231,0.8461538461538461,0.8461538461538461,13,300
330000,0,17,328938.71428571426,29826.428571428572,0.9285714285714286,0.9285714285714286,14,300
331000,0,18,329916.8125,28966.5,0.9375,0.9375,16,300
332000,0,10,331063.6666666667,25932.333333333332,1,1,6,300
333000,0,14,331943.2,24149.6,1,1,10,300
334000,0,9,332998.25,24984.125,1,1,8,300
335000,0,8,333784.4285714286,28545,1,1,7,300
336000,0,5,334856.6,31063.8,0.6,0.6,5,300
337000,0,5,335778.5,33286,1,1,4,300
338000,0,5,336834.75,27768,1,1,4,300
339000,0,4,337814.6666666667,22201,1,1,3,300
340000,0,2,338534,22199,1,1,1,300
341000,0,3,339921,22216.333333333332,1,1,3,300
342000,0,4,340807.6666666667,29629,0.6666666666666666,0.6666666666666666,3,300
343000,0,5,341939,32681,0.75,0.75,4,300
344000,0,12,342612.6666666667,31792.222222222223,0.8888888888888888,0.8888888888888888,9,300
345000,0,10,343898.44444444444,34109.77777777778,0.7777777777777778,0.7777777777777778,9,300
346000,0,13,344894.3333333333,26858.666666666668,1,1,9,300
347000,0,17,346023.7272727273,22190.81818181818,1,1,11,300
348000,0,12,346845.5,33099.625,0.875,0.875,8,300
349000,0,14,347870.8181818182,26242.272727272728,0.8181818181818182,0.8181818181818182,11,300
350000,0,16,348830.5333333333,29415.2,1,1,15,300
351000,0,16,349878.93333333335,29151.533333333333,0.8666666666666667,0.8666666666666667,15,300
352000,0,19,350851.3846153846,28756.53846153846,0.9230769230769231,0.9230769230769231,13,300
353000,0,18,351855.375,24887.75,1,1,16,300
354000,0,10,352820,32941.25,1,1,8,300
355000,0,11,354021,28576.3,1,1,10,300
356000,0,9,354799.5,24979.5,0.875,0.875,8,300
357000,0,9,355810.1666666667,25833.5,0.8333333333333334,0.8333333333333334,6,300
358000,0,5,356802.6,26646.6,0.8,0.8,5,300
359000,0,6,357991.2,26663.6,1,1,5,300
360000,0,5,358903,27748.75,1,1,4,300
361000,0,4,360061.5,33290.5,0.5,0.5,2,300
362000,0,2,360991.5,33239,0.5,0.5,2,300
363000,0,2,361942.5,22175,1,1,2,300
364000,0,5,362816.25,21542.5,1,1,4,300
365000,0,6,363594,30807.6,0.6,0.6,5,300
366000,0,12,364776.5714285714,28210.714285714286,0.8571428571428571,0.8571428571428571,7,300
367000,0,9,365839.875,30511.25,1,1,8,300
368000,0,16,366908.4285714286,28261,0.9285714285714286,0.9285714285714286,14,300
369000,0,11,367846,35703.125,0.875,0.875,8,300
370000,0,12,368800.22222222225,31924.88888888889,0.7777777777777778,0.7777777777777778,9,300
371000,0,18,369750.9285714286,26426.714285714286,0.8571428571428571,0.8571428571428571,14,300
372000,0,19,370826.13333333336,24687.4,0.9333333333333333,0.9333333333333333,15,300
373000,0,12,371812.9,22053.6,1,1,10,300
374000,0,16,372849,28938.46153846154,0.9230769230769231,0.9230769230769231,13,300
375000,0,18,373780.28571428574,28446.5,0.8571428571428571,0.8571428571428571,14,300
376000,0,10,374807,25178.428571428572,1,1,7,300
377000,0,12,375958.375,30371.5,1,1,8,300
378000,0,9,376705.875,22191.625,1,1,8,300
379000,0,10,377716.625,30498.375,1,1,8,300
380000,0,6,378747.2,21902.2,1,1,5,300
381000,0,6,379850.75,32935,1,1,4,300
382000,0,4,380817.3333333333,22176.333333333332,1,1,3,300
383000,0,4,381818.6666666667,29543,0.6666666666666666,0.6666666666666666,3,300
384000,0,2,382708,33343,0.5,0.5,2,300
385000,0,4,383862.3333333333,22180.666666666668,1,1,3,300
386000,0,4,384882,27722.75,1,1,4,300
387000,0,6,385742.3333333333,25683.5,1,1,6,300
388000,0,11,386951.55555555556,32043.222222222223,0.8888888888888888,0.8888888888888888,9,300
389000,0,13,387864.63636363635,25659.18181818182,0.9090909090909091,0.9090909090909091,11,300
390000,0,11,388795.85714285716,28357.428571428572,1,1,7,300
391000,0,14,389789.25,29306.916666666668,1,1,12,300
392000,0,11,390689.8,28622.7,0.8,0.8,10,300
393000,0,20,391844.375,30209.6875,1,1,16,300
394000,0,16,392945.3333333333,24672.11111111111,1,1,9,300
395000,0,13,393771.8333333333,29593,0.8333333333333334,0.8333333333333334,6,300
396000,0,13,394808.22222222225,24520.333333333332,1,1,9,300
397000,0,21,395739.94736842107,30170.157894736843,0.9473684210526315,0.9473684210526315,19,300
398000,0,8,396726.1666666667,36771.5,0.6666666666666666,0.6666666666666666,6,300
399000,0,11,397729.1111111111,29599.88888888889,0.7777777777777778,0.7777777777777778,9,300
400000,0,13,398625.2727272727,23939.909090909092,0.9090909090909091,0.9090909090909091,11,300
401000,0,7,399752.25,27729,0.75,0.75,4,300
402000,0,8,400643,29573.666666666668,0.6666666666666666,0.6666666666666666,3,300
403000,0,5,401928,26355.6,1,1,5,300
404000,0,5,402731,33287.5,0.5,0.5,4,300
405000,0,2,403936,22164,1,1,1,300
406000,0,4,404462,29572,0.6666666666666666,0.6666666666666666,3,300
407000,0,2,405820.5,22143.5,1,1,2,300
408000,0,7,406735,27125.75,1,1,4,300
409000,0,5,407740.75,21886,1,1,4,300
410000,0,10,408958.375,30213.75,0.75,0.75,8,300
411000,0,10,409793,22206.571428571428,1,1,7,300
412000,0,15,410698.6666666667,30808.583333333332,0.75,0.75,12,300
413000,0,15,411699.53846153844,27129.615384615383,1,1,13,300
414000,0,14,412660.9090909091,25889.545454545456,1,1,11,300
415000,0,15,413852.3333333333,25784.833333333332,1,1,12,300
416000,0,13,414791.2,35244.3,0.7,0.7,10,300
417000,0,15,415624.23076923075,30445.615384615383,0.9230769230769231,0.9230769230769231,13,300
418000,0,20,416735.77777777775,31488.944444444445,0.9444444444444444,0.9444444444444444,18,300
419000,0,14,417741.7,26640.9,0.9,0.9,10,300
420000,0,12,418787.5,26376.8,1,1,10,300
421000,0,11,419636.71428571426,25180.428571428572,0.8571428571428571,0.8571428571428571,7,300
422000,0,9,420843.14285714284,28560.714285714286,1,1,7,300
423000,0,9,421811.4,35479.4,0.8,0.8,5,300
424000,0,7,422918.1666666667,36989.666666666664,1,1,6,300
425000,0,4,423841,29586,1,1,3,300
426000,0,6,424563.8333333333,25884.833333333332,0.8333333333333334,0.8333333333333334,6,300
427000,0,3,425758.3333333333,29617.666666666668,0.6666666666666666,0.6666666666666666,3,300
428000,0,4,426750.25,27733.75,0.75,0.75,4,300
429000,0,1,427562,22178,1,1,1,300
430000,0,7,428689.28571428574,31538,0.8571428571428571,0.8571428571428571,7,300
431000,0,6,429897.25,27406.25,1,1,4,300
432000,0,9,430777.28571428574,28334,1,1,7,300
